index	prediction
1049	rephrase
1050	rephrase
1051	rephrase
1052	rephrase
1053	rephrase
1054	inference
1055	rephrase
1056	rephrase
1057	rephrase
1058	no_rel
1059	rephrase
1060	rephrase
1061	rephrase
1062	rephrase
1063	rephrase
1064	rephrase
1065	no_rel
1066	rephrase
1067	rephrase
1068	rephrase
1069	no_rel
1070	no_rel
1071	no_rel
1072	rephrase
1073	rephrase
1074	rephrase
1075	rephrase
1076	rephrase
1077	rephrase
1078	rephrase
1079	rephrase
1080	rephrase
1081	rephrase
1082	inference
1083	rephrase
1084	rephrase
1085	rephrase
1086	no_rel
1087	rephrase
1088	no_rel
1089	no_rel
1090	rephrase
1091	rephrase
1092	rephrase
1093	rephrase
1094	rephrase
1095	rephrase
1096	rephrase
1097	rephrase
1098	rephrase
1099	rephrase
1100	rephrase
1101	rephrase
1102	rephrase
1103	rephrase
1104	rephrase
1105	rephrase
1106	rephrase
1107	rephrase
1108	rephrase
1109	rephrase
1110	rephrase
1111	rephrase
1112	inference
1113	rephrase
1114	rephrase
1115	rephrase
1116	rephrase
1117	rephrase
1118	rephrase
1119	inference
1120	rephrase
1121	inference
1122	no_rel
1123	rephrase
1124	no_rel
1125	rephrase
1126	rephrase
1127	rephrase
1128	inference
1129	rephrase
1130	rephrase
1131	rephrase
1132	rephrase
1133	rephrase
1134	rephrase
1135	no_rel
1136	rephrase
1137	inference
1138	rephrase
1139	inference
1140	rephrase
1141	rephrase
1142	rephrase
1143	rephrase
1144	rephrase
1145	rephrase
1146	inference
1147	rephrase
1148	rephrase
1149	rephrase
1150	no_rel
1151	rephrase
1152	rephrase
1153	rephrase
1154	rephrase
1155	no_rel
1156	rephrase
1157	rephrase
1158	rephrase
1159	rephrase
1160	rephrase
1161	rephrase
1162	rephrase
1163	rephrase
1164	rephrase
1165	rephrase
1166	inference
1167	inference
1168	no_rel
1169	rephrase
1170	rephrase
1171	rephrase
1172	rephrase
1173	no_rel
1174	rephrase
1175	inference
1176	rephrase
1177	inference
1178	rephrase
1179	rephrase
1180	rephrase
1181	rephrase
1182	rephrase
1183	rephrase
1184	rephrase
1185	rephrase
1186	rephrase
1187	rephrase
1188	rephrase
1189	rephrase
1190	rephrase
1191	no_rel
1192	no_rel
1193	rephrase
1194	rephrase
1195	no_rel
1196	no_rel
1197	rephrase
1198	rephrase
1199	inference
1200	no_rel
1201	inference
1202	inference
1203	rephrase
1204	rephrase
1205	rephrase
1206	rephrase
1207	no_rel
1208	rephrase
1209	rephrase
1210	rephrase
1211	rephrase
1212	rephrase
1213	inference
1214	rephrase
1215	rephrase
1216	rephrase
1217	rephrase
1218	rephrase
1219	rephrase
1220	rephrase
1221	rephrase
1222	rephrase
1223	rephrase
1224	no_rel
1225	rephrase
1226	no_rel
1227	rephrase
1228	no_rel
1229	rephrase
1230	rephrase
1231	rephrase
1232	rephrase
1233	rephrase
1234	rephrase
1235	rephrase
1236	no_rel
1237	rephrase
1238	inference
1239	rephrase
1240	rephrase
1241	rephrase
1242	rephrase
1243	no_rel
1244	inference
1245	rephrase
1246	rephrase
1247	rephrase
1248	rephrase
1249	rephrase
1250	rephrase
1251	no_rel
1252	rephrase
1253	inference
1254	no_rel
1255	rephrase
1256	inference
1257	no_rel
1258	rephrase
1259	rephrase
1260	inference
1261	rephrase
1262	inference
1263	inference
1264	inference
1265	rephrase
1266	no_rel
1267	rephrase
1268	rephrase
1269	rephrase
1270	rephrase
1271	rephrase
1272	rephrase
1273	rephrase
1274	rephrase
1275	no_rel
1276	inference
1277	inference
1278	no_rel
1279	rephrase
1280	rephrase
1281	rephrase
1282	rephrase
1283	rephrase
1284	rephrase
1285	inference
1286	rephrase
1287	inference
1288	rephrase
1289	rephrase
1290	rephrase
1291	rephrase
1292	rephrase
1293	rephrase
1294	rephrase
1295	no_rel
1296	rephrase
1297	rephrase
1298	rephrase
1299	rephrase
1300	rephrase
1301	no_rel
1302	rephrase
1303	rephrase
1304	no_rel
1305	rephrase
1306	rephrase
1307	no_rel
1308	rephrase
1309	rephrase
1310	rephrase
1311	rephrase
1312	no_rel
1313	inference
1314	rephrase
1315	no_rel
1316	rephrase
1317	rephrase
1318	rephrase
1319	rephrase
1320	rephrase
1321	no_rel
1322	rephrase
1323	rephrase
1324	rephrase
1325	rephrase
1326	rephrase
1327	rephrase
1328	no_rel
1329	rephrase
1330	rephrase
1331	rephrase
1332	rephrase
1333	rephrase
1334	rephrase
1335	rephrase
1336	rephrase
1337	rephrase
1338	rephrase
1339	rephrase
1340	rephrase
1341	rephrase
1342	rephrase
1343	rephrase
1344	rephrase
1345	rephrase
1346	inference
1347	rephrase
1348	rephrase
1349	rephrase
1350	rephrase
1351	rephrase
1352	rephrase
1353	rephrase
1354	rephrase
1355	rephrase
1356	rephrase
1357	rephrase
1358	rephrase
1359	rephrase
1360	rephrase
1361	rephrase
1362	rephrase
1363	rephrase
1364	no_rel
1365	inference
1366	rephrase
1367	rephrase
1368	rephrase
1369	inference
1370	rephrase
1371	rephrase
1372	rephrase
1373	inference
1374	no_rel
1375	rephrase
1376	rephrase
1377	rephrase
1378	no_rel
1379	no_rel
1380	rephrase
1381	rephrase
1382	rephrase
1383	rephrase
1384	no_rel
1385	rephrase
1386	rephrase
1387	rephrase
1388	rephrase
1389	rephrase
1390	rephrase
1391	rephrase
1392	rephrase
1393	rephrase
1394	rephrase
1395	no_rel
1396	rephrase
1397	rephrase
1398	rephrase
1399	rephrase
1400	inference
1401	no_rel
1402	no_rel
1403	inference
1404	inference
1405	no_rel
1406	inference
1407	inference
1408	no_rel
1409	no_rel
1410	inference
1411	no_rel
1412	no_rel
1413	no_rel
1414	rephrase
1415	no_rel
1416	inference
1417	no_rel
1418	rephrase
1419	inference
1420	no_rel
1421	rephrase
1422	inference
1423	no_rel
1424	inference
1425	inference
1426	rephrase
1427	inference
1428	inference
1429	inference
1430	inference
1431	inference
1432	inference
1433	no_rel
1434	inference
1435	inference
1436	inference
1437	inference
1438	inference
1439	inference
1440	inference
1441	rephrase
1442	inference
1443	rephrase
1444	rephrase
1445	inference
1446	inference
1447	rephrase
1448	inference
1449	no_rel
1450	no_rel
1451	no_rel
1452	no_rel
1453	rephrase
1454	rephrase
1455	rephrase
1456	rephrase
1457	inference
1458	rephrase
1459	inference
1460	no_rel
1461	inference
1462	rephrase
1463	rephrase
1464	rephrase
1465	inference
1466	no_rel
1467	rephrase
1468	no_rel
1469	rephrase
1470	rephrase
1471	inference
1472	no_rel
1473	rephrase
1474	rephrase
1475	no_rel
1476	inference
1477	rephrase
1478	rephrase
1479	inference
1480	no_rel
1481	inference
1482	inference
1483	inference
1484	inference
1485	inference
1486	rephrase
1487	rephrase
1488	rephrase
1489	inference
1490	inference
1491	inference
1492	rephrase
1493	inference
1494	inference
1495	rephrase
1496	rephrase
1497	no_rel
1498	inference
1499	rephrase
1500	inference
1501	no_rel
1502	inference
1503	inference
1504	inference
1505	no_rel
1506	inference
1507	rephrase
1508	inference
1509	rephrase
1510	rephrase
1511	inference
1512	rephrase
1513	rephrase
1514	rephrase
1515	no_rel
1516	rephrase
1517	rephrase
1518	rephrase
1519	rephrase
1520	no_rel
1521	rephrase
1522	rephrase
1523	no_rel
1524	rephrase
1525	inference
1526	inference
1527	no_rel
1528	no_rel
1529	rephrase
1530	inference
1531	inference
1532	inference
1533	inference
1534	inference
1535	rephrase
1536	rephrase
1537	inference
1538	no_rel
1539	inference
1540	no_rel
1541	no_rel
1542	no_rel
1543	no_rel
1544	rephrase
1545	rephrase
1546	rephrase
1547	rephrase
1548	rephrase
1549	rephrase
1550	rephrase
1551	no_rel
1552	rephrase
1553	inference
1554	rephrase
1555	inference
1556	inference
1557	rephrase
1558	rephrase
1559	inference
1560	rephrase
1561	rephrase
1562	rephrase
1563	inference
1564	inference
1565	rephrase
1566	inference
1567	inference
1568	rephrase
1569	no_rel
1570	no_rel
1571	rephrase
1572	no_rel
1573	rephrase
1574	rephrase
1575	inference
1576	no_rel
1577	rephrase
1578	inference
1579	no_rel
1580	inference
1581	inference
1582	inference
1583	inference
1584	rephrase
1585	rephrase
1586	rephrase
1587	inference
1588	inference
1589	no_rel
1590	inference
1591	no_rel
1592	inference
1593	no_rel
1594	rephrase
1595	inference
1596	inference
1597	inference
1598	rephrase
1599	inference
1600	inference
1601	rephrase
1602	inference
1603	inference
1604	no_rel
1605	no_rel
1606	inference
1607	no_rel
1608	no_rel
1609	rephrase
1610	no_rel
1611	rephrase
1612	inference
1613	no_rel
1614	inference
1615	inference
1616	inference
1617	no_rel
1618	no_rel
1619	inference
1620	no_rel
1621	rephrase
1622	inference
1623	inference
1624	inference
1625	rephrase
1626	inference
1627	inference
1628	rephrase
1629	no_rel
1630	inference
1631	no_rel
1632	no_rel
1633	no_rel
1634	rephrase
1635	inference
1636	rephrase
1637	inference
1638	rephrase
1639	rephrase
1640	no_rel
1641	inference
1642	inference
1643	rephrase
1644	rephrase
1645	inference
1646	rephrase
1647	no_rel
1648	rephrase
1649	inference
1650	inference
1651	inference
1652	no_rel
1653	inference
1654	no_rel
1655	no_rel
1656	rephrase
1657	inference
1658	rephrase
1659	no_rel
1660	no_rel
1661	no_rel
1662	rephrase
1663	rephrase
1664	inference
1665	no_rel
1666	no_rel
1667	no_rel
1668	inference
1669	rephrase
1670	rephrase
1671	no_rel
1672	inference
1673	inference
1674	rephrase
1675	inference
1676	no_rel
1677	rephrase
1678	rephrase
1679	rephrase
1680	inference
1681	rephrase
1682	rephrase
1683	inference
1684	inference
1685	inference
1686	inference
1687	rephrase
1688	rephrase
1689	inference
1690	no_rel
1691	no_rel
1692	rephrase
1693	inference
1694	inference
1695	inference
1696	inference
1697	rephrase
1698	inference
1699	inference
1700	inference
1701	inference
1702	no_rel
1703	inference
1704	inference
1705	rephrase
1706	rephrase
1707	inference
1708	no_rel
1709	inference
1710	no_rel
1711	no_rel
1712	no_rel
1713	no_rel
1714	rephrase
1715	inference
1716	rephrase
1717	inference
1718	inference
1719	no_rel
1720	rephrase
1721	no_rel
1722	no_rel
1723	inference
1724	inference
1725	inference
1726	inference
1727	inference
1728	no_rel
1729	inference
1730	inference
1731	inference
1732	inference
1733	inference
1734	inference
1735	no_rel
1736	no_rel
1737	inference
1738	inference
1739	inference
1740	rephrase
1741	rephrase
1742	rephrase
1743	inference
1744	rephrase
1745	inference
1746	inference
1747	no_rel
1748	inference
1749	inference
1750	inference
1751	inference
1752	no_rel
1753	inference
1754	rephrase
1755	inference
1756	inference
1757	no_rel
1758	inference
1759	no_rel
1760	inference
1761	inference
1762	inference
1763	inference
1764	no_rel
1765	no_rel
1766	rephrase
1767	no_rel
1768	inference
1769	rephrase
1770	inference
1771	inference
1772	no_rel
1773	no_rel
1774	inference
1775	inference
1776	inference
1777	rephrase
1778	inference
1779	inference
1780	inference
1781	inference
1782	inference
1783	no_rel
1784	no_rel
1785	rephrase
1786	rephrase
1787	no_rel
1788	no_rel
1789	inference
1790	rephrase
1791	rephrase
1792	rephrase
1793	inference
1794	inference
1795	inference
1796	rephrase
1797	inference
1798	inference
1799	rephrase
1800	inference
1801	rephrase
1802	no_rel
1803	no_rel
1804	no_rel
1805	no_rel
1806	rephrase
1807	no_rel
1808	rephrase
1809	rephrase
1810	rephrase
1811	no_rel
1812	no_rel
1813	inference
1814	no_rel
1815	inference
1816	rephrase
1817	inference
1818	no_rel
1819	inference
1820	no_rel
1821	no_rel
1822	rephrase
1823	rephrase
1824	no_rel
1825	inference
1826	inference
1827	no_rel
1828	no_rel
1829	no_rel
1830	no_rel
1831	inference
1832	inference
1833	no_rel
1834	no_rel
1835	no_rel
1836	inference
1837	inference
1838	inference
1839	rephrase
1840	inference
1841	inference
1842	inference
1843	no_rel
1844	rephrase
1845	inference
1846	rephrase
1847	inference
1848	rephrase
1849	no_rel
1850	inference
1851	rephrase
1852	rephrase
1853	no_rel
1854	inference
1855	rephrase
1856	inference
1857	rephrase
1858	rephrase
1859	rephrase
1860	inference
1861	no_rel
1862	inference
1863	no_rel
1864	inference
1865	inference
1866	rephrase
1867	rephrase
1868	inference
1869	inference
1870	rephrase
1871	inference
1872	inference
1873	no_rel
1874	no_rel
1875	rephrase
1876	inference
1877	no_rel
1878	rephrase
1879	inference
1880	inference
1881	no_rel
1882	inference
1883	inference
1884	inference
1885	rephrase
1886	rephrase
1887	no_rel
1888	no_rel
1889	inference
1890	no_rel
1891	rephrase
1892	rephrase
1893	no_rel
1894	no_rel
1895	inference
1896	rephrase
1897	rephrase
1898	inference
1899	no_rel
1900	inference
1901	inference
1902	inference
1903	rephrase
1904	rephrase
1905	rephrase
1906	rephrase
1907	inference
1908	rephrase
1909	inference
1910	inference
1911	inference
1912	rephrase
1913	rephrase
1914	no_rel
1915	rephrase
1916	inference
1917	inference
1918	no_rel
1919	inference
1920	inference
1921	inference
1922	no_rel
1923	no_rel
1924	inference
1925	no_rel
1926	no_rel
1927	rephrase
1928	no_rel
1929	inference
1930	inference
1931	no_rel
1932	rephrase
1933	inference
1934	no_rel
1935	rephrase
1936	inference
1937	inference
1938	rephrase
1939	rephrase
1940	rephrase
1941	inference
1942	inference
1943	inference
1944	no_rel
1945	rephrase
1946	inference
1947	inference
1948	rephrase
1949	no_rel
1950	inference
1951	rephrase
1952	inference
1953	inference
1954	no_rel
1955	rephrase
1956	rephrase
1957	rephrase
1958	rephrase
1959	rephrase
1960	rephrase
1961	inference
1962	inference
1963	rephrase
1964	inference
1965	inference
1966	inference
1967	inference
1968	inference
1969	rephrase
1970	inference
1971	inference
1972	no_rel
1973	rephrase
1974	rephrase
1975	no_rel
1976	inference
1977	rephrase
1978	no_rel
1979	inference
1980	no_rel
1981	no_rel
1982	inference
1983	inference
1984	rephrase
1985	rephrase
1986	rephrase
1987	inference
