index	prediction
539	rephrase
540	rephrase
541	rephrase
542	rephrase
543	rephrase
544	inference
545	rephrase
546	rephrase
547	rephrase
548	rephrase
549	no_rel
550	rephrase
551	rephrase
552	rephrase
553	rephrase
554	rephrase
555	rephrase
556	inference
557	rephrase
558	rephrase
559	rephrase
560	inference
561	rephrase
562	rephrase
563	no_rel
564	rephrase
565	inference
566	rephrase
567	rephrase
568	inference
569	rephrase
570	rephrase
571	rephrase
572	no_rel
573	rephrase
574	rephrase
575	rephrase
576	rephrase
577	no_rel
578	rephrase
579	rephrase
580	no_rel
581	inference
582	rephrase
583	inference
584	rephrase
585	rephrase
586	inference
587	rephrase
588	rephrase
589	rephrase
590	rephrase
591	inference
592	rephrase
593	rephrase
594	no_rel
595	rephrase
596	rephrase
597	rephrase
598	rephrase
599	rephrase
600	inference
601	no_rel
602	inference
603	no_rel
604	no_rel
605	rephrase
606	rephrase
607	inference
608	rephrase
609	rephrase
610	rephrase
611	rephrase
612	inference
613	no_rel
614	inference
615	rephrase
616	rephrase
617	inference
618	rephrase
619	rephrase
620	no_rel
621	rephrase
622	rephrase
623	rephrase
624	rephrase
625	rephrase
626	rephrase
627	rephrase
628	rephrase
629	rephrase
630	rephrase
631	rephrase
632	rephrase
633	rephrase
634	rephrase
635	rephrase
636	rephrase
637	rephrase
638	no_rel
639	rephrase
640	rephrase
641	rephrase
642	rephrase
643	rephrase
644	no_rel
645	no_rel
646	rephrase
647	rephrase
648	no_rel
649	rephrase
650	rephrase
651	rephrase
652	no_rel
653	rephrase
654	inference
655	rephrase
656	inference
657	no_rel
658	inference
659	inference
660	rephrase
661	rephrase
662	rephrase
663	no_rel
664	rephrase
665	rephrase
666	rephrase
667	rephrase
668	rephrase
669	rephrase
670	rephrase
671	rephrase
672	rephrase
673	rephrase
674	rephrase
675	rephrase
676	rephrase
677	rephrase
678	no_rel
679	no_rel
680	rephrase
681	rephrase
682	rephrase
683	rephrase
684	rephrase
685	no_rel
686	rephrase
687	rephrase
688	no_rel
689	rephrase
690	rephrase
691	rephrase
692	rephrase
693	rephrase
694	rephrase
695	inference
696	inference
697	inference
698	rephrase
699	rephrase
700	inference
701	rephrase
702	rephrase
703	rephrase
704	rephrase
705	no_rel
706	inference
707	rephrase
708	rephrase
709	rephrase
710	rephrase
711	rephrase
712	rephrase
713	rephrase
714	rephrase
715	no_rel
716	rephrase
717	rephrase
718	rephrase
719	rephrase
720	rephrase
721	rephrase
722	inference
723	rephrase
724	rephrase
725	rephrase
726	rephrase
727	rephrase
728	rephrase
729	rephrase
730	rephrase
731	rephrase
732	inference
733	inference
734	rephrase
735	rephrase
736	rephrase
737	inference
738	rephrase
739	no_rel
740	no_rel
741	no_rel
742	rephrase
743	rephrase
744	rephrase
745	rephrase
746	rephrase
747	rephrase
748	rephrase
749	rephrase
750	inference
751	rephrase
752	inference
753	rephrase
754	rephrase
755	rephrase
756	rephrase
757	rephrase
758	rephrase
759	rephrase
760	rephrase
761	rephrase
762	rephrase
763	rephrase
764	rephrase
765	rephrase
766	rephrase
767	inference
768	rephrase
769	rephrase
770	rephrase
771	rephrase
772	rephrase
773	inference
774	inference
775	rephrase
776	rephrase
777	no_rel
778	rephrase
779	rephrase
780	rephrase
781	inference
782	rephrase
783	no_rel
784	no_rel
785	no_rel
786	inference
787	rephrase
788	no_rel
789	no_rel
790	rephrase
791	no_rel
792	rephrase
793	no_rel
794	rephrase
795	rephrase
796	rephrase
797	rephrase
798	rephrase
799	rephrase
800	rephrase
801	rephrase
802	rephrase
803	inference
804	rephrase
805	inference
806	rephrase
807	rephrase
808	inference
809	rephrase
810	rephrase
811	rephrase
812	rephrase
813	inference
814	rephrase
815	rephrase
816	rephrase
817	no_rel
818	rephrase
819	rephrase
820	inference
821	inference
822	rephrase
823	no_rel
824	rephrase
825	rephrase
826	rephrase
827	rephrase
828	rephrase
829	no_rel
830	rephrase
831	rephrase
832	rephrase
833	rephrase
834	rephrase
835	rephrase
836	no_rel
837	inference
838	rephrase
839	rephrase
840	inference
841	rephrase
842	rephrase
843	rephrase
844	rephrase
845	rephrase
846	rephrase
847	rephrase
848	no_rel
849	rephrase
850	rephrase
851	rephrase
852	rephrase
853	rephrase
854	inference
855	inference
856	inference
857	rephrase
858	no_rel
859	rephrase
860	rephrase
861	rephrase
862	rephrase
863	inference
864	rephrase
865	inference
866	rephrase
867	rephrase
868	no_rel
869	rephrase
870	rephrase
871	rephrase
872	rephrase
873	inference
874	inference
875	inference
876	no_rel
877	inference
878	no_rel
879	no_rel
880	inference
881	rephrase
882	rephrase
883	rephrase
884	rephrase
885	rephrase
886	rephrase
887	rephrase
888	rephrase
889	rephrase
890	inference
891	rephrase
892	rephrase
893	rephrase
894	rephrase
895	inference
896	inference
897	rephrase
898	rephrase
899	rephrase
900	rephrase
901	rephrase
902	rephrase
903	rephrase
904	inference
905	rephrase
906	rephrase
907	rephrase
908	no_rel
909	no_rel
910	rephrase
911	rephrase
912	rephrase
913	rephrase
914	rephrase
915	rephrase
916	rephrase
917	rephrase
918	inference
919	rephrase
920	rephrase
921	rephrase
922	rephrase
923	rephrase
924	no_rel
925	rephrase
926	rephrase
927	rephrase
928	no_rel
929	inference
930	inference
931	inference
932	rephrase
933	rephrase
934	rephrase
935	rephrase
936	rephrase
937	rephrase
938	no_rel
939	inference
940	no_rel
941	rephrase
942	no_rel
943	inference
944	rephrase
945	rephrase
946	rephrase
947	inference
948	rephrase
949	rephrase
950	rephrase
951	rephrase
952	rephrase
953	rephrase
954	inference
955	inference
956	inference
957	no_rel
958	rephrase
959	rephrase
960	rephrase
961	rephrase
962	rephrase
963	no_rel
964	rephrase
965	rephrase
966	rephrase
967	rephrase
968	rephrase
969	rephrase
970	rephrase
971	rephrase
972	inference
973	rephrase
974	rephrase
975	no_rel
976	inference
977	rephrase
978	rephrase
979	rephrase
980	rephrase
981	inference
982	rephrase
983	inference
984	rephrase
985	inference
986	rephrase
987	rephrase
988	rephrase
989	rephrase
990	no_rel
991	rephrase
992	rephrase
993	rephrase
994	rephrase
995	no_rel
996	rephrase
997	rephrase
998	rephrase
999	rephrase
1000	rephrase
1001	inference
1002	rephrase
1003	no_rel
1004	rephrase
1005	rephrase
1006	rephrase
1007	rephrase
1008	rephrase
1009	rephrase
1010	rephrase
1011	rephrase
1012	rephrase
1013	rephrase
1014	rephrase
1015	rephrase
1016	inference
1017	rephrase
1018	rephrase
1019	inference
1020	no_rel
1021	no_rel
1022	inference
1023	rephrase
1024	rephrase
1025	rephrase
1026	rephrase
1027	inference
1028	rephrase
1029	rephrase
1030	rephrase
1031	inference
1032	rephrase
1033	inference
1034	no_rel
1035	rephrase
1036	rephrase
1037	inference
1038	rephrase
1039	no_rel
1040	rephrase
1041	rephrase
1042	rephrase
1043	rephrase
1044	rephrase
1045	rephrase
1046	rephrase
1047	rephrase
1048	rephrase
1049	rephrase
1050	rephrase
1051	rephrase
1052	rephrase
1053	rephrase
1054	inference
1055	rephrase
1056	rephrase
1057	no_rel
1058	no_rel
1059	rephrase
1060	rephrase
1061	rephrase
1062	rephrase
1063	rephrase
1064	rephrase
1065	no_rel
1066	rephrase
1067	rephrase
1068	rephrase
1069	rephrase
1070	rephrase
1071	no_rel
1072	rephrase
1073	inference
1074	rephrase
1075	rephrase
1076	rephrase
1077	rephrase
1078	rephrase
1079	rephrase
1080	rephrase
1081	rephrase
1082	rephrase
1083	rephrase
1084	rephrase
1085	rephrase
1086	no_rel
1087	no_rel
1088	no_rel
1089	no_rel
1090	rephrase
1091	rephrase
1092	rephrase
1093	rephrase
1094	rephrase
1095	rephrase
1096	rephrase
1097	no_rel
1098	rephrase
1099	rephrase
1100	rephrase
1101	rephrase
1102	rephrase
1103	rephrase
1104	rephrase
1105	rephrase
1106	rephrase
1107	rephrase
1108	rephrase
1109	rephrase
1110	rephrase
1111	rephrase
1112	inference
1113	rephrase
1114	rephrase
1115	rephrase
1116	rephrase
1117	rephrase
1118	rephrase
1119	rephrase
1120	rephrase
1121	inference
1122	no_rel
1123	rephrase
1124	inference
1125	rephrase
1126	rephrase
1127	rephrase
1128	rephrase
1129	rephrase
1130	rephrase
1131	rephrase
1132	rephrase
1133	rephrase
1134	rephrase
1135	no_rel
1136	rephrase
1137	rephrase
1138	rephrase
1139	inference
1140	rephrase
1141	rephrase
1142	rephrase
1143	rephrase
1144	rephrase
1145	no_rel
1146	no_rel
1147	rephrase
1148	rephrase
1149	rephrase
1150	inference
1151	inference
1152	rephrase
1153	no_rel
1154	rephrase
1155	no_rel
1156	rephrase
1157	rephrase
1158	rephrase
1159	rephrase
1160	rephrase
1161	rephrase
1162	rephrase
1163	rephrase
1164	inference
1165	inference
1166	inference
1167	inference
1168	no_rel
1169	rephrase
1170	rephrase
1171	rephrase
1172	rephrase
1173	no_rel
1174	inference
1175	no_rel
1176	rephrase
1177	inference
1178	inference
1179	no_rel
1180	rephrase
1181	rephrase
1182	rephrase
1183	no_rel
1184	rephrase
1185	inference
1186	inference
1187	rephrase
1188	rephrase
1189	rephrase
1190	rephrase
1191	inference
1192	no_rel
1193	rephrase
1194	rephrase
1195	inference
1196	rephrase
1197	rephrase
1198	rephrase
1199	inference
1200	no_rel
1201	no_rel
1202	inference
1203	rephrase
1204	rephrase
1205	rephrase
1206	rephrase
1207	no_rel
1208	inference
1209	rephrase
1210	rephrase
1211	no_rel
1212	inference
1213	rephrase
1214	rephrase
1215	rephrase
1216	rephrase
1217	rephrase
1218	rephrase
1219	rephrase
1220	inference
1221	rephrase
1222	rephrase
1223	rephrase
1224	inference
1225	rephrase
1226	rephrase
1227	no_rel
1228	inference
1229	rephrase
1230	rephrase
1231	rephrase
1232	rephrase
1233	rephrase
1234	inference
1235	rephrase
1236	no_rel
1237	rephrase
1238	rephrase
1239	rephrase
1240	rephrase
1241	rephrase
1242	rephrase
1243	inference
1244	inference
1245	rephrase
1246	rephrase
1247	rephrase
1248	rephrase
1249	rephrase
1250	rephrase
1251	rephrase
1252	rephrase
1253	inference
1254	no_rel
1255	rephrase
1256	inference
1257	inference
1258	rephrase
1259	rephrase
1260	inference
1261	rephrase
1262	inference
1263	rephrase
1264	rephrase
1265	rephrase
1266	no_rel
1267	rephrase
1268	rephrase
1269	rephrase
1270	rephrase
1271	rephrase
1272	rephrase
1273	rephrase
1274	no_rel
1275	no_rel
1276	inference
1277	rephrase
1278	rephrase
1279	rephrase
1280	no_rel
1281	rephrase
1282	rephrase
1283	rephrase
1284	no_rel
1285	inference
1286	rephrase
1287	rephrase
1288	rephrase
1289	rephrase
1290	rephrase
1291	rephrase
1292	rephrase
1293	rephrase
1294	rephrase
1295	no_rel
1296	no_rel
1297	rephrase
1298	rephrase
1299	rephrase
1300	rephrase
1301	rephrase
1302	rephrase
1303	rephrase
1304	rephrase
1305	rephrase
1306	rephrase
1307	no_rel
1308	rephrase
1309	inference
1310	inference
1311	rephrase
1312	inference
1313	inference
1314	rephrase
1315	no_rel
1316	rephrase
1317	rephrase
1318	rephrase
1319	rephrase
1320	rephrase
1321	no_rel
1322	no_rel
1323	rephrase
1324	no_rel
1325	rephrase
1326	rephrase
1327	rephrase
1328	inference
1329	no_rel
1330	rephrase
1331	inference
1332	inference
1333	rephrase
1334	rephrase
1335	inference
1336	inference
1337	rephrase
1338	rephrase
1339	rephrase
1340	rephrase
1341	rephrase
1342	rephrase
1343	rephrase
1344	rephrase
1345	rephrase
1346	inference
1347	inference
1348	rephrase
1349	rephrase
1350	rephrase
1351	rephrase
1352	inference
1353	rephrase
1354	rephrase
1355	rephrase
1356	rephrase
1357	rephrase
1358	rephrase
1359	inference
1360	rephrase
1361	rephrase
1362	rephrase
1363	rephrase
1364	rephrase
1365	rephrase
1366	rephrase
1367	rephrase
1368	inference
1369	rephrase
1370	rephrase
1371	rephrase
1372	rephrase
1373	inference
1374	no_rel
1375	rephrase
1376	rephrase
1377	rephrase
1378	inference
1379	no_rel
1380	rephrase
1381	no_rel
1382	rephrase
1383	inference
1384	inference
1385	rephrase
1386	rephrase
1387	rephrase
1388	rephrase
1389	rephrase
1390	rephrase
1391	rephrase
1392	rephrase
1393	rephrase
1394	rephrase
1395	no_rel
1396	rephrase
1397	no_rel
1398	no_rel
1399	rephrase
1400	inference
1401	inference
1402	inference
1403	inference
1404	no_rel
1405	inference
1406	rephrase
1407	inference
1408	no_rel
1409	inference
1410	inference
1411	inference
1412	no_rel
1413	inference
1414	rephrase
1415	inference
1416	rephrase
1417	inference
1418	inference
1419	inference
1420	rephrase
1421	inference
1422	inference
1423	no_rel
1424	inference
1425	rephrase
1426	inference
1427	rephrase
1428	rephrase
1429	inference
1430	rephrase
1431	rephrase
1432	rephrase
1433	no_rel
1434	no_rel
1435	inference
1436	inference
1437	inference
1438	inference
1439	inference
1440	no_rel
1441	rephrase
1442	no_rel
1443	rephrase
1444	rephrase
1445	inference
1446	inference
1447	rephrase
1448	inference
1449	inference
1450	no_rel
1451	no_rel
1452	no_rel
1453	rephrase
1454	rephrase
1455	rephrase
1456	rephrase
1457	inference
1458	rephrase
1459	rephrase
1460	no_rel
1461	inference
1462	rephrase
1463	rephrase
1464	rephrase
1465	no_rel
1466	inference
1467	no_rel
1468	inference
1469	rephrase
1470	rephrase
1471	inference
1472	no_rel
1473	rephrase
1474	inference
1475	inference
1476	inference
1477	rephrase
1478	rephrase
1479	inference
1480	inference
1481	inference
1482	inference
1483	no_rel
1484	inference
1485	inference
1486	rephrase
1487	inference
1488	no_rel
1489	rephrase
1490	inference
1491	rephrase
1492	inference
1493	rephrase
1494	inference
1495	inference
1496	rephrase
1497	inference
1498	inference
1499	inference
1500	inference
1501	rephrase
1502	rephrase
1503	inference
1504	inference
1505	no_rel
1506	inference
1507	rephrase
1508	inference
1509	rephrase
1510	inference
1511	inference
1512	inference
1513	rephrase
1514	rephrase
1515	no_rel
1516	rephrase
1517	rephrase
1518	inference
1519	inference
1520	inference
1521	no_rel
1522	rephrase
1523	inference
1524	rephrase
1525	inference
1526	inference
1527	no_rel
1528	inference
1529	rephrase
1530	rephrase
1531	inference
1532	inference
1533	inference
1534	inference
1535	rephrase
1536	rephrase
1537	no_rel
1538	inference
1539	rephrase
1540	no_rel
1541	no_rel
1542	inference
1543	no_rel
1544	rephrase
1545	rephrase
1546	rephrase
1547	rephrase
1548	rephrase
1549	inference
1550	rephrase
1551	rephrase
1552	rephrase
1553	rephrase
1554	rephrase
1555	inference
1556	rephrase
1557	rephrase
1558	rephrase
1559	inference
1560	no_rel
1561	rephrase
1562	rephrase
1563	inference
1564	rephrase
1565	no_rel
1566	no_rel
1567	inference
1568	inference
1569	no_rel
1570	no_rel
1571	rephrase
1572	rephrase
1573	rephrase
1574	inference
1575	inference
1576	no_rel
1577	inference
1578	inference
1579	no_rel
1580	rephrase
1581	inference
1582	rephrase
1583	inference
1584	inference
1585	rephrase
1586	rephrase
1587	inference
1588	inference
1589	no_rel
1590	inference
1591	rephrase
1592	rephrase
1593	rephrase
1594	rephrase
1595	rephrase
1596	rephrase
1597	inference
1598	rephrase
1599	inference
1600	inference
1601	rephrase
1602	inference
1603	rephrase
1604	rephrase
1605	inference
1606	inference
1607	no_rel
1608	no_rel
1609	rephrase
1610	no_rel
1611	rephrase
1612	inference
1613	no_rel
1614	inference
1615	inference
1616	inference
1617	inference
1618	inference
1619	inference
1620	inference
1621	inference
1622	rephrase
1623	inference
1624	inference
1625	rephrase
1626	rephrase
1627	inference
1628	no_rel
1629	no_rel
1630	inference
1631	inference
1632	no_rel
1633	no_rel
1634	rephrase
1635	inference
1636	inference
1637	rephrase
1638	rephrase
1639	rephrase
1640	inference
1641	inference
1642	inference
1643	no_rel
1644	inference
1645	inference
1646	rephrase
1647	inference
1648	rephrase
1649	inference
1650	rephrase
1651	no_rel
1652	no_rel
1653	inference
1654	no_rel
1655	no_rel
1656	inference
1657	rephrase
1658	rephrase
1659	no_rel
1660	inference
1661	inference
1662	inference
1663	rephrase
1664	inference
1665	rephrase
1666	rephrase
1667	rephrase
1668	inference
1669	inference
1670	rephrase
1671	inference
1672	inference
1673	inference
1674	inference
1675	rephrase
1676	inference
1677	rephrase
1678	inference
1679	rephrase
1680	no_rel
1681	inference
1682	no_rel
1683	inference
1684	inference
1685	inference
1686	inference
1687	rephrase
1688	no_rel
1689	rephrase
1690	inference
1691	no_rel
1692	rephrase
1693	inference
1694	inference
1695	inference
1696	no_rel
1697	inference
1698	rephrase
1699	no_rel
1700	inference
1701	no_rel
1702	rephrase
1703	inference
1704	inference
1705	rephrase
1706	no_rel
1707	rephrase
1708	no_rel
1709	rephrase
1710	inference
1711	no_rel
1712	inference
1713	no_rel
1714	rephrase
1715	inference
1716	rephrase
1717	inference
1718	inference
1719	inference
1720	rephrase
1721	inference
1722	no_rel
1723	rephrase
1724	inference
1725	rephrase
1726	inference
1727	inference
1728	inference
1729	no_rel
1730	inference
1731	inference
1732	inference
1733	inference
1734	inference
1735	inference
1736	rephrase
1737	inference
1738	rephrase
1739	inference
1740	rephrase
1741	inference
1742	rephrase
1743	inference
1744	rephrase
1745	inference
1746	inference
1747	inference
1748	rephrase
1749	rephrase
1750	inference
1751	inference
1752	no_rel
1753	inference
1754	rephrase
1755	rephrase
1756	rephrase
1757	inference
1758	inference
1759	no_rel
1760	no_rel
1761	inference
1762	inference
1763	inference
1764	no_rel
1765	inference
1766	rephrase
1767	inference
1768	no_rel
1769	inference
1770	no_rel
1771	inference
1772	inference
1773	inference
1774	no_rel
1775	no_rel
1776	inference
1777	no_rel
1778	no_rel
1779	no_rel
1780	rephrase
1781	inference
1782	inference
1783	no_rel
1784	no_rel
1785	rephrase
1786	rephrase
1787	inference
1788	no_rel
1789	inference
1790	no_rel
1791	rephrase
1792	rephrase
1793	no_rel
1794	rephrase
1795	inference
1796	no_rel
1797	inference
1798	inference
1799	rephrase
1800	inference
1801	inference
1802	inference
1803	no_rel
1804	inference
1805	no_rel
1806	rephrase
1807	rephrase
1808	rephrase
1809	inference
1810	no_rel
1811	no_rel
1812	rephrase
1813	inference
1814	no_rel
1815	rephrase
1816	inference
1817	inference
1818	no_rel
1819	no_rel
1820	no_rel
1821	inference
1822	rephrase
1823	inference
1824	rephrase
1825	no_rel
1826	inference
1827	rephrase
1828	inference
1829	inference
1830	inference
1831	inference
1832	inference
1833	no_rel
1834	no_rel
1835	no_rel
1836	inference
1837	no_rel
1838	inference
1839	inference
1840	inference
1841	rephrase
1842	inference
1843	no_rel
1844	rephrase
1845	no_rel
1846	rephrase
1847	inference
1848	inference
1849	rephrase
1850	rephrase
1851	rephrase
1852	inference
1853	inference
1854	inference
1855	inference
1856	inference
1857	rephrase
1858	rephrase
1859	inference
1860	no_rel
1861	inference
1862	no_rel
1863	rephrase
1864	inference
1865	inference
1866	rephrase
1867	rephrase
1868	inference
1869	inference
1870	rephrase
1871	inference
1872	rephrase
1873	inference
1874	inference
1875	rephrase
1876	inference
1877	no_rel
1878	rephrase
1879	inference
1880	inference
1881	inference
1882	rephrase
1883	inference
1884	inference
1885	rephrase
1886	inference
1887	rephrase
1888	inference
1889	no_rel
1890	no_rel
1891	rephrase
1892	no_rel
1893	no_rel
1894	rephrase
1895	inference
1896	rephrase
1897	inference
1898	rephrase
1899	inference
1900	inference
1901	inference
1902	inference
1903	rephrase
1904	rephrase
1905	rephrase
1906	rephrase
1907	rephrase
1908	inference
1909	no_rel
1910	inference
1911	rephrase
1912	rephrase
1913	rephrase
1914	inference
1915	rephrase
1916	inference
1917	no_rel
1918	inference
1919	inference
1920	inference
1921	inference
1922	rephrase
1923	no_rel
1924	inference
1925	no_rel
1926	inference
1927	rephrase
1928	no_rel
1929	rephrase
1930	inference
1931	no_rel
1932	rephrase
1933	rephrase
1934	rephrase
1935	rephrase
1936	inference
1937	no_rel
1938	rephrase
1939	rephrase
1940	rephrase
1941	inference
1942	inference
1943	inference
1944	inference
1945	rephrase
1946	inference
1947	inference
1948	rephrase
1949	no_rel
1950	inference
1951	inference
1952	no_rel
1953	inference
1954	no_rel
1955	inference
1956	rephrase
1957	rephrase
1958	rephrase
1959	no_rel
1960	rephrase
1961	rephrase
1962	inference
1963	rephrase
1964	inference
1965	inference
1966	inference
1967	rephrase
1968	inference
1969	inference
1970	inference
1971	inference
1972	no_rel
1973	inference
1974	inference
1975	no_rel
1976	rephrase
1977	rephrase
1978	no_rel
1979	rephrase
1980	no_rel
1981	rephrase
1982	inference
1983	rephrase
1984	no_rel
1985	inference
1986	inference
1987	rephrase
1988	rephrase
1989	inference
1990	rephrase
1991	no_rel
1992	rephrase
1993	no_rel
1994	rephrase
1995	inference
1996	no_rel
1997	inference
1998	rephrase
1999	rephrase
