index	prediction
653	rephrase
654	inference
655	rephrase
656	inference
657	rephrase
658	inference
659	rephrase
660	inference
661	rephrase
662	rephrase
663	no_rel
664	rephrase
665	no_rel
666	rephrase
667	rephrase
668	rephrase
669	rephrase
670	rephrase
671	rephrase
672	rephrase
673	rephrase
674	rephrase
675	inference
676	inference
677	rephrase
678	inference
679	rephrase
680	rephrase
681	rephrase
682	inference
683	rephrase
684	inference
685	no_rel
686	no_rel
687	rephrase
688	no_rel
689	rephrase
690	rephrase
691	rephrase
692	rephrase
693	inference
694	rephrase
695	inference
696	inference
697	inference
698	rephrase
699	rephrase
700	inference
701	rephrase
702	rephrase
703	rephrase
704	inference
705	inference
706	rephrase
707	rephrase
708	rephrase
709	no_rel
710	rephrase
711	rephrase
712	rephrase
713	rephrase
714	rephrase
715	inference
716	rephrase
717	rephrase
718	rephrase
719	rephrase
720	rephrase
721	rephrase
722	inference
723	rephrase
724	inference
725	rephrase
726	conflict
727	rephrase
728	rephrase
729	rephrase
730	rephrase
731	rephrase
732	inference
733	inference
734	no_rel
735	rephrase
736	rephrase
737	inference
738	rephrase
739	inference
740	inference
741	inference
742	rephrase
743	rephrase
744	rephrase
745	rephrase
746	rephrase
747	rephrase
748	rephrase
749	rephrase
750	rephrase
751	rephrase
752	inference
753	inference
754	rephrase
755	inference
756	rephrase
757	rephrase
758	rephrase
759	rephrase
760	rephrase
761	rephrase
762	rephrase
763	rephrase
764	no_rel
765	rephrase
766	rephrase
767	inference
768	rephrase
769	rephrase
770	rephrase
771	rephrase
772	rephrase
773	inference
774	no_rel
775	rephrase
776	rephrase
777	rephrase
778	rephrase
779	rephrase
780	rephrase
781	conflict
782	rephrase
783	rephrase
784	conflict
785	no_rel
786	inference
787	rephrase
788	inference
789	rephrase
790	no_rel
791	rephrase
792	rephrase
793	rephrase
794	rephrase
795	inference
796	rephrase
797	conflict
798	conflict
799	rephrase
800	rephrase
801	no_rel
802	no_rel
803	rephrase
804	rephrase
805	conflict
806	rephrase
807	inference
808	inference
809	inference
810	rephrase
811	rephrase
812	inference
813	no_rel
814	rephrase
815	rephrase
816	rephrase
817	inference
818	rephrase
819	rephrase
820	inference
821	inference
822	inference
823	no_rel
824	rephrase
825	rephrase
826	rephrase
827	rephrase
828	rephrase
829	no_rel
830	rephrase
831	rephrase
832	rephrase
833	rephrase
834	rephrase
835	rephrase
836	rephrase
837	inference
838	rephrase
839	rephrase
840	rephrase
841	rephrase
842	rephrase
843	conflict
844	rephrase
845	rephrase
846	rephrase
847	rephrase
848	no_rel
849	no_rel
850	rephrase
851	rephrase
852	rephrase
853	rephrase
854	rephrase
855	inference
856	inference
857	rephrase
858	no_rel
859	rephrase
860	conflict
861	rephrase
862	rephrase
863	inference
864	rephrase
865	rephrase
866	rephrase
867	rephrase
868	no_rel
869	rephrase
870	rephrase
871	rephrase
872	conflict
873	rephrase
874	rephrase
875	rephrase
876	rephrase
877	rephrase
878	no_rel
879	no_rel
880	inference
881	rephrase
882	rephrase
883	rephrase
884	rephrase
885	inference
886	rephrase
887	rephrase
888	rephrase
889	rephrase
890	rephrase
891	rephrase
892	rephrase
893	rephrase
894	no_rel
895	inference
896	inference
897	rephrase
898	rephrase
899	rephrase
900	no_rel
901	rephrase
902	inference
903	rephrase
904	inference
905	rephrase
906	rephrase
907	inference
908	rephrase
909	no_rel
910	rephrase
911	rephrase
912	rephrase
913	rephrase
914	rephrase
915	rephrase
916	rephrase
917	rephrase
918	rephrase
919	rephrase
920	rephrase
921	rephrase
922	rephrase
923	rephrase
924	rephrase
925	inference
926	rephrase
927	conflict
928	rephrase
929	rephrase
930	rephrase
931	inference
932	inference
933	rephrase
934	rephrase
935	rephrase
936	rephrase
937	rephrase
938	no_rel
939	no_rel
940	inference
941	rephrase
942	inference
943	rephrase
944	rephrase
945	rephrase
946	rephrase
947	rephrase
948	rephrase
949	rephrase
950	rephrase
951	rephrase
952	rephrase
953	rephrase
954	rephrase
955	rephrase
956	rephrase
957	no_rel
958	conflict
959	rephrase
960	rephrase
961	conflict
962	inference
963	rephrase
964	rephrase
965	rephrase
966	rephrase
967	rephrase
968	rephrase
969	conflict
970	rephrase
971	inference
972	rephrase
973	rephrase
974	inference
975	inference
976	inference
977	rephrase
978	inference
979	rephrase
980	rephrase
981	inference
982	rephrase
983	inference
984	rephrase
985	inference
986	no_rel
987	rephrase
988	rephrase
989	rephrase
990	inference
991	inference
992	inference
993	rephrase
994	rephrase
995	inference
996	rephrase
997	rephrase
998	rephrase
999	rephrase
1000	rephrase
1001	rephrase
1002	rephrase
1003	conflict
1004	rephrase
1005	rephrase
1006	inference
1007	rephrase
1008	rephrase
1009	inference
1010	rephrase
1011	inference
1012	rephrase
1013	rephrase
1014	rephrase
1015	rephrase
1016	rephrase
1017	rephrase
1018	rephrase
1019	rephrase
1020	no_rel
1021	no_rel
1022	no_rel
1023	rephrase
1024	inference
1025	rephrase
1026	rephrase
1027	inference
1028	rephrase
1029	rephrase
1030	rephrase
1031	rephrase
1032	rephrase
1033	inference
1034	rephrase
1035	rephrase
1036	rephrase
1037	inference
1038	conflict
1039	inference
1040	rephrase
1041	rephrase
1042	rephrase
1043	rephrase
1044	inference
1045	rephrase
1046	rephrase
1047	inference
1048	rephrase
1049	no_rel
1050	rephrase
1051	rephrase
1052	rephrase
1053	rephrase
1054	inference
1055	rephrase
1056	conflict
1057	inference
1058	inference
1059	rephrase
1060	inference
1061	rephrase
1062	rephrase
1063	rephrase
1064	rephrase
1065	no_rel
1066	rephrase
1067	inference
1068	rephrase
1069	no_rel
1070	no_rel
1071	rephrase
1072	rephrase
1073	inference
1074	inference
1075	rephrase
1076	rephrase
1077	rephrase
1078	rephrase
1079	rephrase
1080	rephrase
1081	rephrase
1082	inference
1083	inference
1084	inference
1085	rephrase
1086	conflict
1087	rephrase
1088	no_rel
1089	no_rel
1090	rephrase
1091	rephrase
1092	rephrase
1093	rephrase
1094	rephrase
1095	rephrase
1096	rephrase
1097	rephrase
1098	rephrase
1099	rephrase
1100	rephrase
1101	rephrase
1102	rephrase
1103	rephrase
1104	inference
1105	rephrase
1106	inference
1107	rephrase
1108	rephrase
1109	rephrase
1110	rephrase
1111	rephrase
1112	rephrase
1113	rephrase
1114	rephrase
1115	rephrase
1116	rephrase
1117	inference
1118	inference
1119	rephrase
1120	rephrase
1121	inference
1122	inference
1123	rephrase
1124	inference
1125	rephrase
1126	rephrase
1127	rephrase
1128	inference
1129	rephrase
1130	rephrase
1131	rephrase
1132	rephrase
1133	rephrase
1134	inference
1135	inference
1136	rephrase
1137	inference
1138	rephrase
1139	inference
1140	rephrase
1141	rephrase
1142	rephrase
1143	inference
1144	rephrase
1145	inference
1146	inference
1147	rephrase
1148	rephrase
1149	rephrase
1150	inference
1151	rephrase
1152	rephrase
1153	no_rel
1154	rephrase
1155	no_rel
1156	rephrase
1157	rephrase
1158	rephrase
1159	rephrase
1160	rephrase
1161	rephrase
1162	rephrase
1163	rephrase
1164	rephrase
1165	no_rel
1166	inference
1167	inference
1168	no_rel
1169	conflict
1170	rephrase
1171	rephrase
1172	conflict
1173	no_rel
1174	rephrase
1175	no_rel
1176	rephrase
1177	inference
1178	rephrase
1179	rephrase
1180	rephrase
1181	rephrase
1182	rephrase
1183	rephrase
1184	inference
1185	rephrase
1186	rephrase
1187	rephrase
1188	rephrase
1189	rephrase
1190	rephrase
1191	rephrase
1192	inference
1193	rephrase
1194	rephrase
1195	inference
1196	rephrase
1197	rephrase
1198	rephrase
1199	rephrase
1200	no_rel
1201	inference
1202	conflict
1203	rephrase
1204	rephrase
1205	rephrase
1206	rephrase
1207	no_rel
1208	rephrase
1209	rephrase
1210	rephrase
1211	rephrase
1212	inference
1213	inference
1214	rephrase
1215	inference
1216	rephrase
1217	rephrase
1218	rephrase
1219	inference
1220	rephrase
1221	rephrase
1222	rephrase
1223	rephrase
1224	inference
1225	rephrase
1226	rephrase
1227	rephrase
1228	no_rel
1229	rephrase
1230	rephrase
1231	rephrase
1232	rephrase
1233	inference
1234	rephrase
1235	rephrase
1236	inference
1237	rephrase
1238	no_rel
1239	rephrase
1240	rephrase
1241	inference
1242	rephrase
1243	inference
1244	inference
1245	rephrase
1246	rephrase
1247	no_rel
1248	rephrase
1249	rephrase
1250	rephrase
1251	no_rel
1252	inference
1253	rephrase
1254	no_rel
1255	rephrase
1256	inference
1257	inference
1258	rephrase
1259	conflict
1260	inference
1261	rephrase
1262	inference
1263	inference
1264	rephrase
1265	inference
1266	no_rel
1267	rephrase
1268	rephrase
1269	rephrase
1270	rephrase
1271	rephrase
1272	rephrase
1273	rephrase
1274	inference
1275	inference
1276	inference
1277	rephrase
1278	no_rel
1279	rephrase
1280	rephrase
1281	rephrase
1282	rephrase
1283	rephrase
1284	rephrase
1285	rephrase
1286	rephrase
1287	inference
1288	rephrase
1289	rephrase
1290	rephrase
1291	rephrase
1292	rephrase
1293	rephrase
1294	rephrase
1295	no_rel
1296	inference
1297	rephrase
1298	rephrase
1299	rephrase
1300	rephrase
1301	inference
1302	rephrase
1303	rephrase
1304	rephrase
1305	rephrase
1306	rephrase
1307	inference
1308	rephrase
1309	inference
1310	rephrase
1311	rephrase
1312	no_rel
1313	inference
1314	rephrase
1315	no_rel
1316	inference
1317	rephrase
1318	inference
1319	conflict
1320	inference
1321	inference
1322	inference
1323	rephrase
1324	rephrase
1325	rephrase
1326	rephrase
1327	rephrase
1328	inference
1329	rephrase
1330	rephrase
1331	rephrase
1332	inference
1333	conflict
1334	rephrase
1335	inference
1336	rephrase
1337	rephrase
1338	rephrase
1339	rephrase
1340	no_rel
1341	rephrase
1342	rephrase
1343	rephrase
1344	rephrase
1345	rephrase
1346	inference
1347	inference
1348	rephrase
1349	rephrase
1350	rephrase
1351	rephrase
1352	rephrase
1353	rephrase
1354	rephrase
1355	rephrase
1356	rephrase
1357	rephrase
1358	rephrase
1359	inference
1360	rephrase
1361	inference
1362	rephrase
1363	rephrase
1364	no_rel
1365	conflict
1366	rephrase
1367	rephrase
1368	inference
1369	rephrase
1370	rephrase
1371	rephrase
1372	rephrase
1373	inference
1374	inference
1375	rephrase
1376	rephrase
1377	rephrase
1378	inference
1379	inference
1380	rephrase
1381	conflict
1382	rephrase
1383	rephrase
1384	inference
1385	rephrase
1386	rephrase
1387	rephrase
1388	rephrase
1389	rephrase
1390	rephrase
1391	rephrase
1392	rephrase
1393	rephrase
1394	inference
1395	no_rel
1396	conflict
1397	rephrase
1398	rephrase
1399	rephrase
1400	inference
1401	inference
1402	inference
1403	inference
1404	inference
1405	inference
1406	inference
1407	inference
1408	inference
1409	no_rel
1410	conflict
1411	inference
1412	inference
1413	inference
1414	rephrase
1415	inference
1416	inference
1417	inference
1418	inference
1419	inference
1420	inference
1421	rephrase
1422	inference
1423	no_rel
1424	inference
1425	inference
1426	inference
1427	inference
1428	inference
1429	inference
1430	inference
1431	inference
1432	inference
1433	inference
1434	inference
1435	inference
1436	inference
1437	inference
1438	inference
1439	inference
1440	inference
1441	rephrase
1442	inference
1443	inference
1444	conflict
1445	inference
1446	inference
1447	inference
1448	inference
1449	inference
1450	inference
1451	inference
1452	no_rel
1453	rephrase
1454	inference
1455	inference
1456	rephrase
1457	rephrase
1458	rephrase
1459	inference
1460	inference
1461	inference
1462	inference
1463	inference
1464	inference
1465	inference
1466	inference
1467	no_rel
1468	no_rel
1469	rephrase
1470	rephrase
1471	inference
1472	inference
1473	inference
1474	rephrase
1475	inference
1476	inference
1477	rephrase
1478	conflict
1479	inference
1480	inference
1481	inference
1482	inference
1483	inference
1484	inference
1485	inference
1486	inference
1487	inference
1488	inference
1489	inference
1490	inference
1491	inference
1492	inference
1493	inference
1494	inference
1495	rephrase
1496	rephrase
1497	no_rel
1498	inference
1499	inference
1500	inference
1501	inference
1502	inference
1503	rephrase
1504	inference
1505	no_rel
1506	inference
1507	rephrase
1508	no_rel
1509	rephrase
1510	inference
1511	inference
1512	inference
1513	conflict
1514	rephrase
1515	inference
1516	inference
1517	inference
1518	inference
1519	inference
1520	inference
1521	rephrase
1522	inference
1523	inference
1524	inference
1525	rephrase
1526	inference
1527	inference
1528	inference
1529	rephrase
1530	inference
1531	inference
1532	inference
1533	inference
1534	inference
1535	inference
1536	rephrase
1537	inference
1538	inference
1539	inference
1540	rephrase
1541	no_rel
1542	inference
1543	inference
1544	rephrase
1545	rephrase
1546	inference
1547	rephrase
1548	inference
1549	inference
1550	inference
1551	inference
1552	rephrase
1553	inference
1554	inference
1555	inference
1556	no_rel
1557	rephrase
1558	inference
1559	inference
1560	inference
1561	inference
1562	rephrase
1563	inference
1564	inference
1565	rephrase
1566	inference
1567	inference
1568	inference
1569	inference
1570	inference
1571	rephrase
1572	no_rel
1573	inference
1574	rephrase
1575	inference
1576	no_rel
1577	inference
1578	inference
1579	inference
1580	inference
1581	inference
1582	inference
1583	inference
1584	inference
1585	inference
1586	rephrase
1587	inference
1588	inference
1589	no_rel
1590	inference
1591	inference
1592	inference
1593	inference
1594	inference
1595	inference
1596	inference
1597	inference
1598	rephrase
1599	inference
1600	inference
1601	inference
1602	inference
1603	rephrase
1604	inference
1605	inference
1606	inference
1607	conflict
1608	inference
1609	rephrase
1610	inference
1611	inference
1612	inference
1613	no_rel
1614	inference
1615	inference
1616	no_rel
1617	conflict
1618	no_rel
1619	inference
1620	inference
1621	rephrase
1622	rephrase
1623	inference
1624	inference
1625	inference
1626	inference
1627	inference
1628	rephrase
1629	no_rel
1630	inference
1631	inference
1632	inference
1633	no_rel
1634	no_rel
1635	inference
1636	inference
1637	inference
1638	rephrase
1639	rephrase
1640	inference
1641	inference
1642	inference
1643	inference
1644	inference
1645	inference
1646	rephrase
1647	inference
1648	rephrase
1649	inference
1650	inference
1651	inference
1652	inference
1653	inference
1654	inference
1655	no_rel
1656	rephrase
1657	inference
1658	rephrase
1659	inference
1660	inference
1661	inference
1662	inference
1663	rephrase
1664	inference
1665	inference
1666	inference
1667	no_rel
1668	inference
1669	inference
1670	inference
1671	inference
1672	no_rel
1673	inference
1674	inference
1675	inference
1676	inference
1677	rephrase
1678	inference
1679	rephrase
1680	inference
1681	inference
1682	inference
1683	inference
1684	inference
1685	inference
1686	inference
1687	rephrase
1688	inference
1689	inference
1690	inference
1691	no_rel
1692	rephrase
1693	inference
1694	inference
1695	inference
1696	inference
1697	inference
1698	inference
1699	inference
1700	inference
1701	inference
1702	no_rel
1703	inference
1704	inference
1705	inference
1706	rephrase
1707	inference
1708	inference
1709	inference
1710	inference
1711	inference
1712	inference
1713	no_rel
1714	inference
1715	no_rel
1716	inference
1717	inference
1718	inference
1719	inference
1720	rephrase
1721	inference
1722	inference
1723	inference
1724	inference
1725	inference
1726	inference
1727	inference
1728	inference
1729	inference
1730	inference
1731	inference
1732	inference
1733	inference
1734	inference
1735	inference
1736	inference
1737	inference
1738	inference
1739	rephrase
1740	rephrase
1741	rephrase
1742	rephrase
1743	no_rel
1744	inference
1745	inference
1746	inference
1747	inference
1748	no_rel
1749	inference
1750	inference
1751	inference
1752	inference
1753	inference
1754	inference
1755	inference
1756	inference
1757	inference
1758	inference
1759	inference
1760	inference
1761	inference
1762	inference
1763	inference
1764	inference
1765	no_rel
1766	inference
1767	no_rel
1768	inference
1769	inference
1770	inference
1771	inference
1772	inference
1773	no_rel
1774	inference
1775	inference
1776	inference
1777	inference
1778	inference
1779	inference
1780	inference
1781	inference
1782	inference
1783	inference
1784	no_rel
1785	rephrase
1786	rephrase
1787	inference
1788	inference
1789	inference
1790	rephrase
1791	rephrase
1792	rephrase
1793	inference
1794	inference
1795	inference
1796	rephrase
1797	inference
1798	inference
1799	rephrase
1800	inference
1801	inference
1802	inference
1803	no_rel
1804	inference
1805	no_rel
1806	rephrase
1807	inference
1808	inference
1809	rephrase
1810	inference
1811	no_rel
1812	inference
1813	inference
1814	inference
1815	inference
1816	inference
1817	inference
1818	no_rel
1819	inference
1820	no_rel
1821	inference
1822	inference
1823	inference
1824	inference
1825	inference
1826	inference
1827	no_rel
1828	inference
1829	inference
1830	inference
1831	inference
1832	no_rel
1833	inference
1834	no_rel
1835	no_rel
1836	inference
1837	inference
1838	inference
1839	inference
1840	inference
1841	inference
1842	inference
1843	no_rel
1844	inference
1845	inference
1846	rephrase
1847	inference
1848	rephrase
1849	inference
1850	inference
1851	rephrase
1852	rephrase
1853	inference
1854	inference
1855	rephrase
1856	inference
1857	rephrase
1858	rephrase
1859	rephrase
1860	inference
1861	inference
1862	conflict
1863	no_rel
1864	inference
1865	inference
1866	inference
1867	inference
1868	inference
1869	inference
1870	rephrase
1871	inference
1872	inference
1873	inference
1874	no_rel
1875	conflict
1876	inference
1877	inference
1878	inference
1879	inference
1880	inference
1881	inference
1882	inference
1883	inference
1884	inference
1885	rephrase
1886	inference
1887	rephrase
1888	inference
1889	inference
1890	no_rel
1891	rephrase
1892	inference
1893	inference
1894	rephrase
1895	inference
1896	rephrase
1897	rephrase
1898	inference
1899	inference
1900	inference
1901	inference
1902	inference
1903	inference
1904	rephrase
1905	inference
1906	inference
1907	inference
1908	inference
1909	inference
1910	inference
1911	rephrase
1912	inference
1913	inference
1914	inference
1915	rephrase
1916	inference
1917	inference
1918	inference
1919	inference
1920	inference
1921	rephrase
1922	inference
1923	conflict
1924	inference
1925	conflict
1926	inference
1927	rephrase
1928	no_rel
1929	inference
1930	inference
1931	inference
1932	inference
1933	inference
1934	inference
1935	rephrase
1936	inference
1937	inference
1938	inference
1939	rephrase
1940	rephrase
1941	inference
1942	inference
1943	inference
1944	inference
1945	rephrase
1946	inference
1947	inference
1948	inference
1949	inference
1950	inference
1951	inference
1952	inference
1953	inference
1954	conflict
1955	inference
1956	rephrase
1957	inference
1958	rephrase
1959	inference
1960	rephrase
1961	inference
1962	inference
1963	rephrase
1964	inference
1965	inference
1966	inference
1967	inference
1968	inference
1969	rephrase
1970	inference
1971	inference
1972	no_rel
1973	conflict
1974	inference
1975	no_rel
1976	no_rel
1977	inference
1978	inference
1979	inference
1980	inference
1981	rephrase
1982	inference
1983	inference
1984	rephrase
1985	rephrase
1986	rephrase
1987	inference
1988	inference
1989	inference
1990	rephrase
1991	conflict
1992	inference
1993	rephrase
1994	inference
1995	inference
1996	rephrase
1997	inference
1998	inference
1999	no_rel
2000	no_rel
2001	no_rel
2002	inference
2003	inference
2004	rephrase
2005	no_rel
2006	rephrase
2007	inference
2008	inference
2009	inference
2010	inference
2011	inference
2012	inference
2013	inference
2014	inference
2015	inference
2016	rephrase
2017	no_rel
2018	rephrase
2019	inference
2020	inference
2021	inference
2022	inference
2023	inference
2024	inference
2025	inference
2026	rephrase
2027	inference
2028	rephrase
2029	no_rel
2030	inference
2031	conflict
2032	inference
2033	rephrase
2034	inference
2035	inference
2036	inference
2037	rephrase
2038	inference
2039	inference
2040	inference
2041	rephrase
2042	inference
2043	inference
2044	inference
2045	rephrase
2046	inference
2047	inference
2048	inference
2049	inference
2050	inference
2051	no_rel
2052	inference
2053	inference
2054	inference
2055	rephrase
2056	inference
2057	rephrase
2058	inference
2059	inference
2060	inference
2061	inference
2062	inference
2063	no_rel
2064	inference
2065	inference
2066	no_rel
2067	inference
2068	rephrase
2069	inference
2070	inference
2071	inference
2072	no_rel
2073	inference
2074	inference
2075	inference
2076	inference
2077	inference
2078	inference
2079	inference
2080	inference
2081	inference
2082	inference
2083	rephrase
2084	inference
2085	inference
2086	inference
2087	inference
2088	inference
2089	inference
2090	inference
2091	inference
2092	inference
2093	inference
2094	no_rel
2095	no_rel
2096	inference
2097	inference
2098	inference
2099	rephrase
