index	prediction
571	rephrase
572	no_rel
573	rephrase
574	rephrase
575	rephrase
576	rephrase
577	no_rel
578	rephrase
579	rephrase
580	no_rel
581	rephrase
582	rephrase
583	inference
584	rephrase
585	rephrase
586	rephrase
587	inference
588	rephrase
589	rephrase
590	rephrase
591	rephrase
592	inference
593	rephrase
594	inference
595	no_rel
596	rephrase
597	rephrase
598	rephrase
599	rephrase
600	rephrase
601	no_rel
602	rephrase
603	inference
604	no_rel
605	rephrase
606	no_rel
607	inference
608	rephrase
609	rephrase
610	inference
611	rephrase
612	no_rel
613	no_rel
614	inference
615	no_rel
616	rephrase
617	rephrase
618	no_rel
619	rephrase
620	no_rel
621	rephrase
622	conflict
623	rephrase
624	rephrase
625	rephrase
626	rephrase
627	conflict
628	rephrase
629	rephrase
630	rephrase
631	rephrase
632	rephrase
633	rephrase
634	rephrase
635	rephrase
636	rephrase
637	rephrase
638	rephrase
639	inference
640	rephrase
641	rephrase
642	rephrase
643	rephrase
644	inference
645	no_rel
646	inference
647	rephrase
648	no_rel
649	rephrase
650	inference
651	inference
652	rephrase
653	rephrase
654	no_rel
655	rephrase
656	inference
657	inference
658	rephrase
659	conflict
660	inference
661	rephrase
662	rephrase
663	no_rel
664	rephrase
665	rephrase
666	rephrase
667	rephrase
668	rephrase
669	rephrase
670	rephrase
671	rephrase
672	rephrase
673	rephrase
674	inference
675	inference
676	rephrase
677	rephrase
678	no_rel
679	no_rel
680	rephrase
681	rephrase
682	rephrase
683	rephrase
684	inference
685	no_rel
686	rephrase
687	rephrase
688	no_rel
689	rephrase
690	rephrase
691	rephrase
692	rephrase
693	inference
694	rephrase
695	inference
696	inference
697	inference
698	rephrase
699	rephrase
700	inference
701	inference
702	rephrase
703	rephrase
704	inference
705	no_rel
706	inference
707	rephrase
708	rephrase
709	no_rel
710	rephrase
711	rephrase
712	inference
713	rephrase
714	rephrase
715	inference
716	rephrase
717	rephrase
718	rephrase
719	rephrase
720	rephrase
721	rephrase
722	inference
723	rephrase
724	rephrase
725	rephrase
726	conflict
727	rephrase
728	rephrase
729	rephrase
730	rephrase
731	rephrase
732	inference
733	inference
734	no_rel
735	inference
736	rephrase
737	inference
738	rephrase
739	no_rel
740	no_rel
741	rephrase
742	rephrase
743	rephrase
744	rephrase
745	rephrase
746	rephrase
747	rephrase
748	rephrase
749	rephrase
750	rephrase
751	rephrase
752	inference
753	inference
754	rephrase
755	inference
756	rephrase
757	rephrase
758	rephrase
759	rephrase
760	rephrase
761	rephrase
762	rephrase
763	rephrase
764	rephrase
765	rephrase
766	rephrase
767	inference
768	rephrase
769	rephrase
770	inference
771	rephrase
772	rephrase
773	inference
774	no_rel
775	inference
776	rephrase
777	rephrase
778	rephrase
779	rephrase
780	rephrase
781	no_rel
782	rephrase
783	rephrase
784	conflict
785	no_rel
786	inference
787	rephrase
788	inference
789	no_rel
790	no_rel
791	no_rel
792	rephrase
793	rephrase
794	rephrase
795	no_rel
796	rephrase
797	conflict
798	conflict
799	rephrase
800	rephrase
801	no_rel
802	no_rel
803	rephrase
804	conflict
805	conflict
806	rephrase
807	inference
808	inference
809	inference
810	rephrase
811	inference
812	inference
813	no_rel
814	rephrase
815	rephrase
816	rephrase
817	no_rel
818	rephrase
819	rephrase
820	rephrase
821	inference
822	inference
823	no_rel
824	rephrase
825	inference
826	rephrase
827	rephrase
828	rephrase
829	no_rel
830	rephrase
831	rephrase
832	rephrase
833	rephrase
834	inference
835	rephrase
836	inference
837	no_rel
838	rephrase
839	rephrase
840	rephrase
841	rephrase
842	rephrase
843	conflict
844	rephrase
845	rephrase
846	rephrase
847	rephrase
848	inference
849	no_rel
850	rephrase
851	rephrase
852	rephrase
853	rephrase
854	inference
855	inference
856	no_rel
857	rephrase
858	no_rel
859	rephrase
860	conflict
861	rephrase
862	rephrase
863	inference
864	rephrase
865	rephrase
866	rephrase
867	conflict
868	no_rel
869	rephrase
870	rephrase
871	rephrase
872	inference
873	rephrase
874	rephrase
875	rephrase
876	rephrase
877	rephrase
878	inference
879	no_rel
880	no_rel
881	no_rel
882	rephrase
883	rephrase
884	rephrase
885	rephrase
886	rephrase
887	rephrase
888	rephrase
889	rephrase
890	rephrase
891	rephrase
892	rephrase
893	rephrase
894	rephrase
895	rephrase
896	inference
897	rephrase
898	rephrase
899	inference
900	no_rel
901	rephrase
902	inference
903	rephrase
904	rephrase
905	inference
906	rephrase
907	rephrase
908	rephrase
909	no_rel
910	no_rel
911	rephrase
912	rephrase
913	rephrase
914	rephrase
915	rephrase
916	rephrase
917	rephrase
918	rephrase
919	rephrase
920	rephrase
921	rephrase
922	rephrase
923	rephrase
924	no_rel
925	inference
926	rephrase
927	conflict
928	rephrase
929	rephrase
930	rephrase
931	inference
932	inference
933	rephrase
934	rephrase
935	rephrase
936	rephrase
937	rephrase
938	no_rel
939	inference
940	no_rel
941	rephrase
942	inference
943	rephrase
944	rephrase
945	rephrase
946	rephrase
947	rephrase
948	rephrase
949	rephrase
950	rephrase
951	rephrase
952	rephrase
953	rephrase
954	rephrase
955	rephrase
956	rephrase
957	inference
958	inference
959	rephrase
960	rephrase
961	no_rel
962	no_rel
963	rephrase
964	rephrase
965	rephrase
966	rephrase
967	rephrase
968	rephrase
969	conflict
970	rephrase
971	rephrase
972	rephrase
973	rephrase
974	inference
975	inference
976	no_rel
977	rephrase
978	conflict
979	rephrase
980	rephrase
981	inference
982	rephrase
983	inference
984	rephrase
985	inference
986	rephrase
987	rephrase
988	rephrase
989	inference
990	inference
991	inference
992	rephrase
993	rephrase
994	rephrase
995	inference
996	rephrase
997	rephrase
998	rephrase
999	inference
1000	rephrase
1001	rephrase
1002	rephrase
1003	no_rel
1004	rephrase
1005	rephrase
1006	inference
1007	no_rel
1008	rephrase
1009	inference
1010	rephrase
1011	inference
1012	rephrase
1013	rephrase
1014	rephrase
1015	rephrase
1016	rephrase
1017	rephrase
1018	no_rel
1019	rephrase
1020	inference
1021	inference
1022	no_rel
1023	rephrase
1024	inference
1025	rephrase
1026	rephrase
1027	inference
1028	rephrase
1029	rephrase
1030	rephrase
1031	rephrase
1032	rephrase
1033	inference
1034	rephrase
1035	inference
1036	rephrase
1037	inference
1038	conflict
1039	inference
1040	rephrase
1041	rephrase
1042	rephrase
1043	rephrase
1044	inference
1045	rephrase
1046	rephrase
1047	inference
1048	rephrase
1049	no_rel
1050	rephrase
1051	rephrase
1052	rephrase
1053	rephrase
1054	inference
1055	rephrase
1056	conflict
1057	rephrase
1058	no_rel
1059	rephrase
1060	rephrase
1061	rephrase
1062	rephrase
1063	rephrase
1064	rephrase
1065	no_rel
1066	rephrase
1067	rephrase
1068	rephrase
1069	rephrase
1070	rephrase
1071	rephrase
1072	rephrase
1073	inference
1074	rephrase
1075	rephrase
1076	rephrase
1077	rephrase
1078	rephrase
1079	rephrase
1080	rephrase
1081	rephrase
1082	inference
1083	rephrase
1084	rephrase
1085	rephrase
1086	no_rel
1087	rephrase
1088	no_rel
1089	inference
1090	rephrase
1091	rephrase
1092	rephrase
1093	rephrase
1094	rephrase
1095	rephrase
1096	rephrase
1097	rephrase
1098	rephrase
1099	rephrase
1100	rephrase
1101	rephrase
1102	rephrase
1103	rephrase
1104	conflict
1105	rephrase
1106	inference
1107	rephrase
1108	rephrase
1109	rephrase
1110	rephrase
1111	rephrase
1112	rephrase
1113	rephrase
1114	inference
1115	rephrase
1116	rephrase
1117	inference
1118	inference
1119	rephrase
1120	inference
1121	inference
1122	rephrase
1123	rephrase
1124	inference
1125	rephrase
1126	rephrase
1127	rephrase
1128	no_rel
1129	rephrase
1130	rephrase
1131	rephrase
1132	rephrase
1133	inference
1134	rephrase
1135	no_rel
1136	rephrase
1137	rephrase
1138	rephrase
1139	inference
1140	rephrase
1141	rephrase
1142	rephrase
1143	rephrase
1144	rephrase
1145	rephrase
1146	rephrase
1147	rephrase
1148	rephrase
1149	rephrase
1150	no_rel
1151	rephrase
1152	rephrase
1153	no_rel
1154	rephrase
1155	no_rel
1156	rephrase
1157	rephrase
1158	rephrase
1159	rephrase
1160	rephrase
1161	rephrase
1162	rephrase
1163	rephrase
1164	rephrase
1165	no_rel
1166	inference
1167	rephrase
1168	no_rel
1169	inference
1170	rephrase
1171	rephrase
1172	conflict
1173	no_rel
1174	rephrase
1175	inference
1176	rephrase
1177	no_rel
1178	rephrase
1179	no_rel
1180	rephrase
1181	rephrase
1182	rephrase
1183	rephrase
1184	rephrase
1185	rephrase
1186	rephrase
1187	rephrase
1188	rephrase
1189	rephrase
1190	rephrase
1191	rephrase
1192	no_rel
1193	rephrase
1194	rephrase
1195	inference
1196	rephrase
1197	rephrase
1198	rephrase
1199	rephrase
1200	no_rel
1201	inference
1202	no_rel
1203	rephrase
1204	rephrase
1205	rephrase
1206	rephrase
1207	no_rel
1208	rephrase
1209	rephrase
1210	rephrase
1211	inference
1212	inference
1213	inference
1214	rephrase
1215	inference
1216	rephrase
1217	rephrase
1218	rephrase
1219	inference
1220	inference
1221	rephrase
1222	rephrase
1223	rephrase
1224	no_rel
1225	conflict
1226	rephrase
1227	conflict
1228	no_rel
1229	rephrase
1230	rephrase
1231	rephrase
1232	inference
1233	inference
1234	rephrase
1235	inference
1236	inference
1237	rephrase
1238	inference
1239	rephrase
1240	rephrase
1241	inference
1242	rephrase
1243	inference
1244	no_rel
1245	rephrase
1246	rephrase
1247	inference
1248	rephrase
1249	rephrase
1250	rephrase
1251	inference
1252	inference
1253	inference
1254	rephrase
1255	rephrase
1256	rephrase
1257	rephrase
1258	rephrase
1259	conflict
1260	inference
1261	rephrase
1262	inference
1263	inference
1264	rephrase
1265	rephrase
1266	no_rel
1267	rephrase
1268	rephrase
1269	rephrase
1270	rephrase
1271	rephrase
1272	rephrase
1273	rephrase
1274	no_rel
1275	inference
1276	inference
1277	rephrase
1278	rephrase
1279	rephrase
1280	rephrase
1281	rephrase
1282	rephrase
1283	rephrase
1284	rephrase
1285	inference
1286	rephrase
1287	rephrase
1288	rephrase
1289	rephrase
1290	rephrase
1291	rephrase
1292	rephrase
1293	rephrase
1294	rephrase
1295	no_rel
1296	inference
1297	rephrase
1298	rephrase
1299	rephrase
1300	rephrase
1301	inference
1302	no_rel
1303	rephrase
1304	inference
1305	no_rel
1306	rephrase
1307	no_rel
1308	rephrase
1309	inference
1310	no_rel
1311	rephrase
1312	no_rel
1313	inference
1314	inference
1315	no_rel
1316	no_rel
1317	rephrase
1318	rephrase
1319	conflict
1320	rephrase
1321	no_rel
1322	conflict
1323	inference
1324	rephrase
1325	rephrase
1326	rephrase
1327	rephrase
1328	no_rel
1329	inference
1330	no_rel
1331	rephrase
1332	inference
1333	conflict
1334	rephrase
1335	rephrase
1336	rephrase
1337	rephrase
1338	rephrase
1339	rephrase
1340	rephrase
1341	rephrase
1342	rephrase
1343	rephrase
1344	inference
1345	rephrase
1346	inference
1347	inference
1348	rephrase
1349	inference
1350	rephrase
1351	rephrase
1352	rephrase
1353	rephrase
1354	rephrase
1355	rephrase
1356	rephrase
1357	rephrase
1358	rephrase
1359	rephrase
1360	inference
1361	inference
1362	rephrase
1363	rephrase
1364	no_rel
1365	conflict
1366	inference
1367	rephrase
1368	no_rel
1369	rephrase
1370	rephrase
1371	rephrase
1372	rephrase
1373	rephrase
1374	inference
1375	rephrase
1376	rephrase
1377	rephrase
1378	inference
1379	no_rel
1380	rephrase
1381	no_rel
1382	rephrase
1383	rephrase
1384	no_rel
1385	rephrase
1386	rephrase
1387	rephrase
1388	rephrase
1389	rephrase
1390	rephrase
1391	rephrase
1392	rephrase
1393	rephrase
1394	no_rel
1395	no_rel
1396	rephrase
1397	rephrase
1398	rephrase
1399	rephrase
1400	no_rel
1401	inference
1402	inference
1403	inference
1404	inference
1405	inference
1406	inference
1407	inference
1408	no_rel
1409	inference
1410	inference
1411	inference
1412	inference
1413	inference
1414	rephrase
1415	no_rel
1416	inference
1417	inference
1418	inference
1419	inference
1420	inference
1421	inference
1422	inference
1423	no_rel
1424	inference
1425	inference
1426	inference
1427	inference
1428	inference
1429	inference
1430	inference
1431	rephrase
1432	inference
1433	no_rel
1434	inference
1435	inference
1436	inference
1437	inference
1438	inference
1439	inference
1440	inference
1441	rephrase
1442	no_rel
1443	inference
1444	inference
1445	inference
1446	inference
1447	inference
1448	inference
1449	no_rel
1450	inference
1451	inference
1452	inference
1453	rephrase
1454	inference
1455	inference
1456	inference
1457	rephrase
1458	rephrase
1459	inference
1460	no_rel
1461	inference
1462	inference
1463	inference
1464	no_rel
1465	no_rel
1466	inference
1467	inference
1468	inference
1469	inference
1470	rephrase
1471	inference
1472	inference
1473	inference
1474	inference
1475	no_rel
1476	inference
1477	rephrase
1478	rephrase
1479	inference
1480	inference
1481	inference
1482	inference
1483	inference
1484	inference
1485	no_rel
1486	inference
1487	inference
1488	inference
1489	inference
1490	inference
1491	inference
1492	inference
1493	inference
1494	inference
1495	rephrase
1496	rephrase
1497	no_rel
1498	inference
1499	inference
1500	inference
1501	inference
1502	inference
1503	inference
1504	inference
1505	no_rel
1506	inference
1507	rephrase
1508	inference
1509	rephrase
1510	inference
1511	inference
1512	rephrase
1513	conflict
1514	rephrase
1515	no_rel
1516	no_rel
1517	inference
1518	rephrase
1519	inference
1520	inference
1521	rephrase
1522	inference
1523	no_rel
1524	inference
1525	rephrase
1526	inference
1527	no_rel
1528	inference
1529	inference
1530	inference
1531	inference
1532	inference
1533	inference
1534	inference
1535	inference
1536	inference
1537	inference
1538	inference
1539	inference
1540	no_rel
1541	no_rel
1542	no_rel
1543	no_rel
1544	rephrase
1545	rephrase
1546	rephrase
1547	rephrase
1548	rephrase
1549	inference
1550	inference
1551	inference
1552	rephrase
1553	inference
1554	inference
1555	inference
1556	inference
1557	rephrase
1558	inference
1559	inference
1560	inference
1561	inference
1562	rephrase
1563	inference
1564	inference
1565	inference
1566	inference
1567	rephrase
1568	inference
1569	inference
1570	inference
1571	rephrase
1572	no_rel
1573	inference
1574	inference
1575	inference
1576	no_rel
1577	inference
1578	inference
1579	no_rel
1580	inference
1581	inference
1582	no_rel
1583	rephrase
1584	inference
1585	inference
1586	rephrase
1587	inference
1588	inference
1589	no_rel
1590	inference
1591	inference
1592	inference
1593	inference
1594	inference
1595	inference
1596	inference
1597	inference
1598	rephrase
1599	inference
1600	inference
1601	rephrase
1602	inference
1603	rephrase
1604	inference
1605	no_rel
1606	inference
1607	no_rel
1608	inference
1609	no_rel
1610	inference
1611	rephrase
1612	inference
1613	inference
1614	inference
1615	inference
1616	no_rel
1617	conflict
1618	inference
1619	inference
1620	inference
1621	inference
1622	inference
1623	inference
1624	inference
1625	inference
1626	inference
1627	inference
1628	rephrase
1629	no_rel
1630	inference
1631	inference
1632	no_rel
1633	no_rel
1634	no_rel
1635	inference
1636	inference
1637	inference
1638	inference
1639	inference
1640	inference
1641	inference
1642	inference
1643	rephrase
1644	inference
1645	inference
1646	inference
1647	inference
1648	inference
1649	inference
1650	inference
1651	inference
1652	inference
1653	inference
1654	inference
1655	inference
1656	rephrase
1657	rephrase
1658	inference
1659	inference
1660	inference
1661	inference
1662	inference
1663	rephrase
1664	inference
1665	inference
1666	inference
1667	no_rel
1668	inference
1669	rephrase
1670	inference
1671	inference
1672	inference
1673	inference
1674	inference
1675	inference
1676	inference
1677	inference
1678	inference
1679	inference
1680	inference
1681	rephrase
1682	inference
1683	rephrase
1684	no_rel
1685	inference
1686	inference
1687	rephrase
1688	inference
1689	inference
1690	inference
1691	no_rel
1692	inference
1693	inference
1694	inference
1695	inference
1696	inference
1697	inference
1698	inference
1699	inference
1700	inference
1701	inference
1702	inference
1703	inference
1704	inference
1705	inference
1706	rephrase
1707	inference
1708	inference
1709	inference
1710	inference
1711	inference
1712	inference
1713	no_rel
1714	rephrase
1715	inference
1716	inference
1717	inference
1718	inference
1719	inference
1720	rephrase
1721	inference
1722	inference
1723	inference
1724	inference
1725	inference
1726	inference
1727	inference
1728	inference
1729	inference
1730	inference
1731	inference
1732	inference
1733	rephrase
1734	inference
1735	inference
1736	inference
1737	no_rel
1738	inference
1739	rephrase
1740	rephrase
1741	inference
1742	inference
1743	no_rel
1744	inference
1745	inference
1746	inference
1747	inference
1748	no_rel
1749	inference
1750	inference
1751	no_rel
1752	inference
1753	inference
1754	inference
1755	inference
1756	inference
1757	inference
1758	inference
1759	inference
1760	inference
1761	inference
1762	inference
1763	inference
1764	inference
1765	inference
1766	rephrase
1767	inference
1768	no_rel
1769	inference
1770	inference
1771	inference
1772	inference
1773	inference
1774	inference
1775	inference
1776	inference
1777	rephrase
1778	inference
1779	inference
1780	inference
1781	inference
1782	inference
1783	inference
1784	no_rel
1785	rephrase
1786	rephrase
1787	inference
1788	no_rel
1789	no_rel
1790	rephrase
1791	rephrase
1792	rephrase
1793	no_rel
1794	inference
1795	inference
1796	rephrase
1797	inference
1798	inference
1799	inference
1800	inference
1801	inference
1802	inference
1803	inference
1804	inference
1805	no_rel
1806	rephrase
1807	inference
1808	rephrase
1809	inference
1810	rephrase
1811	no_rel
1812	inference
1813	inference
1814	inference
1815	inference
1816	inference
1817	inference
1818	no_rel
1819	inference
1820	no_rel
1821	no_rel
1822	inference
1823	inference
1824	inference
1825	inference
1826	inference
1827	inference
1828	inference
1829	inference
1830	inference
1831	inference
1832	inference
1833	no_rel
1834	no_rel
1835	rephrase
1836	inference
1837	inference
1838	inference
1839	inference
1840	inference
1841	inference
1842	inference
1843	no_rel
1844	rephrase
1845	inference
1846	rephrase
1847	no_rel
1848	rephrase
1849	inference
1850	inference
1851	rephrase
1852	rephrase
1853	no_rel
1854	inference
1855	rephrase
1856	inference
1857	rephrase
1858	inference
1859	inference
1860	inference
1861	inference
1862	inference
1863	inference
1864	inference
1865	inference
1866	inference
1867	no_rel
1868	inference
1869	inference
1870	inference
1871	inference
1872	inference
1873	inference
1874	inference
1875	conflict
1876	inference
1877	no_rel
1878	rephrase
1879	inference
1880	inference
1881	inference
1882	inference
1883	no_rel
1884	inference
1885	rephrase
1886	inference
1887	inference
1888	inference
1889	conflict
1890	no_rel
1891	rephrase
1892	no_rel
1893	inference
1894	rephrase
1895	inference
1896	rephrase
1897	rephrase
1898	inference
1899	inference
1900	inference
1901	inference
1902	inference
1903	inference
1904	inference
1905	inference
1906	inference
1907	inference
1908	inference
1909	inference
1910	inference
1911	inference
1912	inference
1913	inference
1914	inference
1915	rephrase
1916	inference
1917	inference
1918	inference
1919	inference
1920	inference
1921	inference
1922	inference
1923	rephrase
1924	inference
1925	inference
1926	inference
1927	inference
1928	no_rel
1929	inference
1930	inference
1931	inference
1932	inference
1933	inference
1934	inference
1935	inference
1936	inference
1937	no_rel
1938	inference
1939	rephrase
1940	rephrase
1941	inference
1942	inference
1943	inference
1944	inference
1945	rephrase
1946	no_rel
1947	inference
1948	inference
1949	inference
1950	inference
1951	inference
1952	inference
1953	inference
1954	inference
1955	inference
1956	no_rel
1957	inference
1958	inference
1959	rephrase
1960	rephrase
1961	inference
1962	inference
1963	rephrase
1964	inference
1965	inference
1966	inference
1967	inference
1968	inference
1969	inference
1970	inference
1971	no_rel
1972	no_rel
1973	conflict
1974	inference
1975	inference
1976	inference
1977	inference
1978	no_rel
1979	inference
1980	no_rel
1981	no_rel
1982	no_rel
1983	no_rel
1984	rephrase
1985	rephrase
1986	rephrase
1987	rephrase
1988	rephrase
1989	inference
1990	rephrase
1991	inference
1992	inference
1993	rephrase
1994	inference
1995	inference
1996	rephrase
1997	inference
1998	inference
1999	inference
2000	inference
2001	no_rel
2002	inference
2003	inference
2004	rephrase
2005	inference
2006	rephrase
2007	inference
2008	rephrase
2009	inference
2010	inference
2011	inference
2012	inference
2013	inference
2014	no_rel
2015	inference
2016	rephrase
2017	inference
2018	rephrase
2019	inference
2020	inference
2021	inference
2022	rephrase
2023	rephrase
2024	inference
2025	no_rel
2026	rephrase
2027	inference
2028	rephrase
2029	no_rel
2030	inference
2031	conflict
2032	inference
2033	rephrase
2034	inference
2035	no_rel
2036	inference
2037	rephrase
2038	inference
2039	inference
2040	inference
2041	rephrase
2042	inference
2043	inference
2044	no_rel
2045	rephrase
2046	inference
2047	inference
2048	no_rel
2049	inference
2050	inference
2051	inference
2052	inference
2053	inference
2054	inference
2055	rephrase
2056	rephrase
2057	rephrase
2058	inference
2059	no_rel
2060	inference
2061	no_rel
2062	inference
2063	no_rel
2064	rephrase
2065	inference
2066	inference
2067	inference
2068	rephrase
2069	inference
2070	conflict
2071	inference
2072	no_rel
2073	inference
2074	no_rel
2075	inference
2076	inference
2077	inference
